LONGITUDE,LATITUDE,Easting,Northing,TIME,STATUS,DRY_YIELD,DAYOFMONTH,HOUR,MINUTE,SECOND,SPEED,TORQUE,ENG_SPD,CURVE,FUEL,FUEL_KG/HR,GRD_SPD,MPH
-89.154001,40.282760,683111.401425,4461373.039400,969104412,0,92.6011,16,12,40,12,1.14,38,2365,1,38,17.3235,1.80,1.12
-89.154001,40.282762,683111.396026,4461373.261420,969104413,0,34.0028,16,12,40,13,2.16,61,2268,1,53,23.1708,3.50,2.17
-89.153998,40.282771,683111.116680,4461374.254307,969104414,0,44.6085,16,12,40,14,1.59,63,2418,1,47,21.9066,2.50,1.55
-89.153998,40.282779,683111.095084,4461375.142387,969104415,0,57.2120,16,12,40,15,1.14,40,2298,1,34,15.0609,1.80,1.12
-89.153998,40.282782,683111.086985,4461375.475417,969104416,0,39.1193,16,12,40,16,1.53,47,2341,1,46,20.7578,2.50,1.55
-89.153998,40.282790,683111.065388,4461376.363498,969104417,1,25.4790,16,12,40,17,2.16,51,2306,1,45,20.0029,3.50,2.17
-89.153998,40.282801,683111.035693,4461377.584608,969104418,1,13.6918,16,12,40,18,2.56,49,2374,1,49,22.4232,4.10,2.55
-89.154001,40.282812,683111.261047,4461378.811920,969104419,1,21.5555,16,12,40,19,2.78,50,2320,1,45,20.1244,4.40,2.73
-89.154001,40.282824,683111.228652,4461380.144040,969104420,1,43.1111,16,12,40,20,2.78,51,2338,1,50,22.5339,4.40,2.73
-89.154001,40.282832,683111.207056,4461381.032120,969104421,1,74.5462,16,12,40,21,2.78,54,2334,1,49,22.0454,4.40,2.73
-89.154001,40.282846,683111.169262,4461382.586260,969104422,1,111.8568,16,12,40,22,2.73,57,2324,1,54,24.1909,4.30,2.67
-89.154004,40.282854,683111.402714,4461383.480543,969104423,1,109.5740,16,12,40,23,2.78,58,2315,1,55,24.5434,4.40,2.73
-89.154004,40.282865,683111.373019,4461384.701653,969104424,1,121.9652,16,12,40,24,2.78,60,2339,1,58,26.1505,4.40,2.73
-89.154004,40.282876,683111.343323,4461385.922763,969104425,1,136.9260,16,12,40,25,2.78,63,2315,1,60,26.7746,4.40,2.73
-89.154004,40.282887,683111.313628,4461387.143873,969104426,1,128.8868,16,12,40,26,2.73,65,2329,1,64,28.7323,4.30,2.67
-89.154004,40.282901,683111.275834,4461388.698013,969104427,1,134.2586,16,12,40,27,2.78,60,2333,1,59,26.5331,4.40,2.73
-89.154004,40.282912,683111.246138,4461389.919123,969104428,1,141.3717,16,12,40,28,2.78,58,2336,1,56,25.2164,4.40,2.73
-89.154004,40.282926,683111.208344,4461391.473263,969104429,1,136.1480,16,12,40,29,2.73,63,2316,1,59,26.3398,4.30,2.67
-89.154004,40.282937,683111.178649,4461392.694373,969104430,1,144.9282,16,12,40,30,2.78,60,2337,1,59,26.5786,4.40,2.73
-89.154004,40.282949,683111.146254,4461394.026493,969104431,1,135.1477,16,12,40,31,2.78,61,2331,1,60,26.9597,4.40,2.73
-89.154004,40.282960,683111.116558,4461395.247603,969104432,1,137.8151,16,12,40,32,2.78,62,2309,1,59,26.2602,4.40,2.73
-89.154004,40.282968,683111.094961,4461396.135683,969104433,1,138.7043,16,12,40,33,2.78,62,2315,1,61,27.2209,4.40,2.73
-89.154004,40.282982,683111.057167,4461397.689824,969104434,1,131.5912,16,12,40,34,2.78,62,2325,1,61,27.3385,4.40,2.73
-89.154004,40.282993,683111.027472,4461398.910934,969104435,1,149.3738,16,12,40,35,2.78,61,2322,1,59,26.4080,4.40,2.73
-89.154004,40.283004,683110.997776,4461400.132044,969104436,1,138.5442,16,12,40,36,2.84,63,2322,1,61,27.3032,4.50,2.80
-89.154004,40.283015,683110.968081,4461401.353154,969104437,1,134.9734,16,12,40,37,2.90,67,2299,1,64,28.3622,4.60,2.86
-89.154006,40.283026,683111.108417,4461402.578399,969104438,1,133.1682,16,12,40,38,3.01,65,2332,1,64,28.7693,4.80,2.98
-89.154006,40.283043,683111.062524,4461404.465569,969104439,1,122.4818,16,12,40,39,3.01,64,2324,1,61,27.3267,4.80,2.98
-89.154009,40.283054,683111.287877,4461405.692882,969104440,1,133.1682,16,12,40,40,3.01,63,2321,1,61,27.2914,4.80,2.98
-89.154009,40.283068,683111.250083,4461407.247022,969104441,1,142.2105,16,12,40,41,3.01,64,2310,1,62,27.6074,4.80,2.98
-89.154009,40.283082,683111.212288,4461408.801162,969104442,1,130.8678,16,12,40,42,3.01,68,2305,1,65,28.8806,4.80,2.98
-89.154009,40.283093,683111.182593,4461410.022272,969104443,1,149.7984,16,12,40,43,3.01,64,2325,1,64,28.6830,4.80,2.98
-89.154009,40.283107,683111.144798,4461411.576412,969104444,1,139.9215,16,12,40,44,3.01,70,2301,1,66,29.2740,4.80,2.98
-89.154009,40.283115,683111.123202,4461412.464492,969104445,1,132.5139,16,12,40,45,3.01,68,2318,1,67,29.9371,4.80,2.98
-89.154009,40.283129,683111.085407,4461414.018632,969104446,1,146.5061,16,12,40,46,3.01,68,2305,1,64,28.4363,4.80,2.98
-89.154009,40.283140,683111.055711,4461415.239742,969104447,1,135.8062,16,12,40,47,3.01,66,2318,1,64,28.5966,4.80,2.98
-89.154009,40.283154,683111.017917,4461416.793883,969104448,1,134.1601,16,12,40,48,3.01,68,2312,1,65,28.9683,4.70,2.92
-89.154009,40.283165,683110.988221,4461418.014993,969104449,1,148.1522,16,12,40,49,3.01,68,2317,1,67,29.9242,4.80,2.98
-89.154009,40.283176,683110.958526,4461419.236103,969104450,1,134.1601,16,12,40,50,3.01,65,2315,1,63,28.1134,4.80,2.98
-89.154009,40.283193,683110.912632,4461421.123273,969104451,1,146.8771,16,12,40,51,3.01,66,2306,1,63,28.0041,4.80,2.98
-89.154012,40.283204,683111.137985,4461422.350586,969104452,1,142.9316,16,12,40,52,3.01,73,2286,1,71,31.2864,4.70,2.92
-89.154012,40.283218,683111.100190,4461423.904726,969104453,1,147.8888,16,12,40,53,3.01,65,2348,1,65,29.4193,4.80,2.98
-89.154012,40.283229,683111.070494,4461425.125836,969104454,1,154.4983,16,12,40,54,3.01,67,2284,1,63,27.7369,4.80,2.98
-89.154012,40.283243,683111.032700,4461426.679976,969104455,1,145.4102,16,12,40,55,3.01,67,2315,1,66,29.4521,4.80,2.98
-89.154012,40.283257,683110.994905,4461428.234116,969104456,1,145.4102,16,12,40,56,3.01,63,2350,1,64,28.9914,4.80,2.98
-89.154012,40.283268,683110.965209,4461429.455226,969104457,1,152.0197,16,12,40,57,3.01,63,2317,1,63,28.1377,4.80,2.98
-89.154012,40.283282,683110.927415,4461431.009366,969104458,1,140.4530,16,12,40,58,3.01,67,2301,1,64,28.3869,4.80,2.98
-89.154012,40.283293,683110.897719,4461432.230477,969104459,1,142.1054,16,12,40,59,3.01,69,2316,1,68,30.3577,4.70,2.92
-89.154012,40.283304,683110.868023,4461433.451587,969104460,1,138.8006,16,12,41,0,3.01,67,2309,1,64,28.4856,4.80,2.98
-89.154012,40.283318,683110.830228,4461435.005727,969104461,1,135.4959,16,12,41,1,3.01,63,2328,1,61,27.3737,4.80,2.98
-89.154012,40.283329,683110.800533,4461436.226837,969104462,1,147.8888,16,12,41,2,3.01,64,2325,1,61,27.3385,4.80,2.98
-89.154015,40.283340,683111.025884,4461437.454150,969104463,1,138.8006,16,12,41,3,3.01,68,2321,1,67,29.9758,4.70,2.92
-89.154015,40.283351,683110.996188,4461438.675260,969104464,1,142.1054,16,12,41,4,3.01,67,2332,1,66,29.6684,4.70,2.92
-89.154015,40.283365,683110.958393,4461440.229400,969104465,1,143.7578,16,12,41,5,3.01,68,2308,1,63,28.0284,4.70,2.92
-89.154015,40.283376,683110.928698,4461441.450510,969104466,1,131.3649,16,12,41,6,3.01,67,2300,1,64,28.3746,4.80,2.98
-89.154015,40.283390,683110.890903,4461443.004650,969104467,1,147.8888,16,12,41,7,3.01,66,2312,1,64,28.5226,4.70,2.92
-89.154015,40.283401,683110.861207,4461444.225761,969104468,1,146.2364,16,12,41,8,3.01,64,2327,1,63,28.2591,4.80,2.98
-89.154015,40.283415,683110.823412,4461445.779901,969104469,1,149.6087,16,12,41,9,3.01,69,2282,1,64,28.1525,4.70,2.92
-89.154015,40.283429,683110.785617,4461447.334041,969104470,1,160.2950,16,12,41,10,3.01,69,2315,1,69,30.7908,4.70,2.92
-89.154018,40.283440,683111.010968,4461448.561354,969104471,1,148.7867,16,12,41,11,3.01,69,2306,1,66,29.3376,4.80,2.98
-89.154018,40.283451,683110.981273,4461449.782464,969104472,1,148.7867,16,12,41,12,3.01,69,2308,1,67,29.8079,4.80,2.98
-89.154018,40.283465,683110.943478,4461451.336604,969104473,1,153.7188,16,12,41,13,3.01,66,2329,1,66,29.6302,4.80,2.98
-89.154018,40.283476,683110.913782,4461452.557714,969104474,1,143.0325,16,12,41,14,3.01,66,2316,1,64,28.5720,4.80,2.98
-89.154020,40.283490,683111.046018,4461454.115989,969104475,1,143.8545,16,12,41,15,3.01,66,2311,1,63,28.0648,4.80,2.98
-89.154023,40.283501,683111.271369,4461455.343302,969104476,1,143.8545,16,12,41,16,3.01,65,2328,1,64,28.7200,4.70,2.92
-89.154023,40.283518,683111.225475,4461457.230472,969104477,1,133.1682,16,12,41,17,3.01,66,2310,1,63,28.0527,4.70,2.92
-89.154023,40.283529,683111.195779,4461458.451583,969104478,1,151.6892,16,12,41,18,3.01,66,2306,1,63,28.0041,4.80,2.98
-89.154023,40.283543,683111.157984,4461460.005723,969104479,1,141.8499,16,12,41,19,3.01,68,2318,1,66,29.4903,4.80,2.98
-89.154023,40.283554,683111.128288,4461461.226833,969104480,1,141.8499,16,12,41,20,3.01,68,2300,1,64,28.3746,4.80,2.98
-89.154023,40.283565,683111.098591,4461462.447943,969104481,1,143.3074,16,12,41,21,3.01,70,2335,1,69,31.0568,4.70,2.92
-89.154020,40.283579,683110.805750,4461463.995881,969104482,1,130.2050,16,12,41,22,3.01,64,2330,1,63,28.2955,4.80,2.98
-89.154020,40.283590,683110.776054,4461465.216991,969104483,1,156.4098,16,12,41,23,3.01,66,2307,1,64,28.4609,4.80,2.98
-89.154020,40.283601,683110.746358,4461466.438101,969104484,1,151.4964,16,12,41,24,3.01,68,2313,1,66,29.4267,4.70,2.92
-89.154020,40.283615,683110.708563,4461467.992242,969104485,1,151.4964,16,12,41,25,3.01,66,2323,1,64,28.6583,4.80,2.98
-89.154023,40.283626,683110.933913,4461469.219554,969104486,1,152.3153,16,12,41,26,3.01,65,2312,1,61,27.1856,4.80,2.98
-89.154026,40.283640,683111.151164,4461470.779897,969104487,1,151.2527,16,12,41,27,3.01,64,2319,1,62,27.7149,4.80,2.98
-89.154029,40.283651,683111.376514,4461472.007210,969104488,1,143.0325,16,12,41,28,3.01,70,2283,1,65,28.6049,4.80,2.98
-89.154029,40.283662,683111.346818,4461473.228320,969104489,1,157.0069,16,12,41,29,3.01,68,2325,1,68,30.4757,4.80,2.98
-89.154029,40.283676,683111.309023,4461474.782460,969104490,1,147.1426,16,12,41,30,3.01,68,2309,1,64,28.4856,4.80,2.98
-89.154029,40.283687,683111.279326,4461476.003571,969104491,1,147.1426,16,12,41,31,3.01,67,2308,1,65,28.9182,4.80,2.98
-89.154029,40.283701,683111.241531,4461477.557711,969104492,1,155.3629,16,12,41,32,3.01,69,2311,1,66,29.4012,4.80,2.98
-89.154029,40.283712,683111.211835,4461478.778821,969104493,1,138.9224,16,12,41,33,3.01,65,2342,1,65,29.3442,4.80,2.98
-89.154029,40.283726,683111.174040,4461480.332961,969104494,1,151.2527,16,12,41,34,3.01,66,2298,1,62,27.4640,4.80,2.98
-89.154029,40.283740,683111.136244,4461481.887102,969104495,1,136.4563,16,12,41,35,3.01,67,2313,1,64,28.5349,4.80,2.98
-89.154029,40.283754,683111.098449,4461483.441242,969104496,1,138.3940,16,12,41,36,3.01,65,2314,1,63,28.1012,4.80,2.98
-89.154029,40.283765,683111.068753,4461484.662352,969104497,1,158.8665,16,12,41,37,3.01,69,2303,1,66,29.2994,4.80,2.98
-89.154029,40.283779,683111.030957,4461486.216492,969104498,1,133.4806,16,12,41,38,3.01,69,2323,1,69,30.8972,4.80,2.98
-89.154029,40.283793,683110.993162,4461487.770633,969104499,1,140.8507,16,12,41,39,3.01,67,2335,1,66,29.7066,4.80,2.98
-89.154029,40.283804,683110.963466,4461488.991743,969104500,1,142.4885,16,12,41,40,3.01,67,2294,1,63,27.8583,4.80,2.98
-89.154029,40.283818,683110.925670,4461490.545883,969104501,1,138.3940,16,12,41,41,3.01,63,2329,1,62,27.8344,4.80,2.98
-89.154029,40.283832,683110.887875,4461492.100024,969104502,1,144.9452,16,12,41,42,3.01,63,2327,1,63,28.2591,4.80,2.98
-89.154029,40.283843,683110.858179,4461493.321134,969104503,1,135.9373,16,12,41,43,3.01,66,2286,1,62,27.3205,4.80,2.98
-89.154029,40.283857,683110.820383,4461494.875274,969104504,1,135.9373,16,12,41,44,3.01,64,2341,1,64,28.8804,4.70,2.92
-89.154029,40.283865,683110.798786,4461495.763354,969104505,1,163.8232,16,12,41,45,2.67,62,2327,1,59,26.4649,4.20,2.61
-89.154029,40.283876,683110.769089,4461496.984465,969104506,1,153.7559,16,12,41,46,2.67,69,2283,1,63,27.7248,4.30,2.67
-89.154031,40.283887,683110.909423,4461498.209710,969104507,1,167.4841,16,12,41,47,2.67,68,2316,1,66,29.4648,4.20,2.61
-89.154031,40.283899,683110.877027,4461499.541830,969104508,1,161.0776,16,12,41,48,2.67,63,2332,1,63,28.3198,4.20,2.61
-89.154031,40.283910,683110.847331,4461500.762940,969104509,1,141.8581,16,12,41,49,2.67,65,2330,1,63,28.2955,4.20,2.61
-89.154031,40.283918,683110.825733,4461501.651021,969104510,1,158.1287,16,12,41,50,2.67,63,2314,1,61,27.2091,4.30,2.67
-89.154031,40.283935,683110.779839,4461503.538191,969104511,1,148.9883,16,12,41,51,2.67,62,2329,1,61,27.3855,4.20,2.61
-89.154031,40.283943,683110.758241,4461504.426271,969104512,1,149.9023,16,12,41,52,2.67,64,2304,1,60,26.6474,4.30,2.67
-89.154031,40.283957,683110.720446,4461505.980411,969104513,1,161.7848,16,12,41,53,2.67,64,2336,1,63,28.3684,4.20,2.61
-89.154031,40.283968,683110.690749,4461507.201522,969104514,1,135.2274,16,12,41,54,2.67,62,2326,1,58,26.0051,4.30,2.67
-89.154031,40.283979,683110.661053,4461508.422632,969104515,1,138.9071,16,12,41,55,2.67,64,2309,1,60,26.7052,4.20,2.61
-89.154031,40.283990,683110.631357,4461509.643742,969104516,1,147.1863,16,12,41,56,2.67,62,2330,1,61,27.3973,4.30,2.67
-89.154031,40.283996,683110.615158,4461510.309802,969104517,1,140.7469,16,12,41,57,2.67,63,2314,1,60,26.7631,4.30,2.67
-89.154031,40.284010,683110.577363,4461511.863943,969104518,1,149.0261,16,12,41,58,2.67,62,2326,1,60,26.9019,4.20,2.61
-89.154034,40.284018,683110.810810,4461512.758226,969104519,1,128.7880,16,12,41,59,2.67,64,2334,1,63,28.3441,4.20,2.61
-89.154034,40.284029,683110.781114,4461513.979336,969104520,1,132.4677,16,12,42,0,2.67,62,2335,1,61,27.4561,4.30,2.67
-89.154034,40.284040,683110.751417,4461515.200446,969104521,1,152.7058,16,12,42,1,2.67,58,2336,1,55,24.7661,4.30,2.67
-89.154034,40.284051,683110.721721,4461516.421556,969104522,1,136.1473,16,12,42,2,2.67,59,2328,1,56,25.1300,4.30,2.67
-89.154034,40.284065,683110.683925,4461517.975697,969104523,1,141.6668,16,12,42,3,2.67,64,2301,1,60,26.6127,4.20,2.61
-89.154034,40.284074,683110.659628,4461518.974787,969104524,1,145.3465,16,12,42,4,2.67,63,2336,1,62,27.9181,4.20,2.61
-89.154034,40.284087,683110.624532,4461520.417917,969104525,1,133.3876,16,12,42,5,2.67,61,2336,1,58,26.1169,4.30,2.67
-89.154034,40.284099,683110.592136,4461521.750038,969104526,1,149.9460,16,12,42,6,2.67,62,2321,1,59,26.3966,4.30,2.67
-89.154034,40.284110,683110.562439,4461522.971148,969104527,1,144.4265,16,12,42,7,2.67,61,2314,1,58,25.8710,4.30,2.67
-89.154034,40.284121,683110.532742,4461524.192258,969104528,1,139.8270,16,12,42,8,2.67,65,2308,1,61,27.1386,4.20,2.61
-89.154034,40.284129,683110.511145,4461525.080338,969104529,1,151.7859,16,12,42,9,2.67,65,2306,1,60,26.6706,4.30,2.67
-89.154034,40.284143,683110.473349,4461526.634479,969104530,1,133.3876,16,12,42,10,2.67,62,2346,1,63,28.4898,4.30,2.67
-89.154034,40.284151,683110.451752,4461527.522559,969104531,1,147.1863,16,12,42,11,2.67,60,2323,1,57,25.5238,4.30,2.67
-89.154034,40.284162,683110.422055,4461528.743669,969104532,1,156.9848,16,12,42,12,2.67,61,2309,1,57,25.3700,4.20,2.61
-89.154034,40.284174,683110.389659,4461530.075790,969104533,1,146.8269,16,12,42,13,2.67,62,2336,1,61,27.4678,4.20,2.61
-89.154034,40.284185,683110.359962,4461531.296900,969104534,1,153.4861,16,12,42,14,2.67,66,2304,1,64,28.4239,4.30,2.67
-89.154034,40.284199,683110.322166,4461532.851040,969104535,1,145.1645,16,12,42,15,2.67,66,2313,1,64,28.5349,4.20,2.61
-89.154037,40.284207,683110.555613,4461533.745323,969104536,1,145.1645,16,12,42,16,2.67,62,2331,1,61,27.4090,4.30,2.67
-89.154037,40.284221,683110.517817,4461535.299464,969104537,1,144.2769,16,12,42,17,2.84,60,2326,1,56,25.1084,4.50,2.80
-89.154037,40.284232,683110.488120,4461536.520574,969104538,1,134.7164,16,12,42,18,2.84,63,2314,1,61,27.2091,4.40,2.73
-89.154037,40.284243,683110.458424,4461537.741684,969104539,1,154.7066,16,12,42,19,2.84,64,2317,1,63,28.1377,4.40,2.73
-89.154037,40.284257,683110.420628,4461539.295825,969104540,1,158.1831,16,12,42,20,2.84,64,2317,1,62,27.6910,4.40,2.73
-89.154037,40.284268,683110.390931,4461540.516935,969104541,1,143.4078,16,12,42,21,2.84,65,2327,1,65,29.1562,4.40,2.73
-89.154037,40.284282,683110.353135,4461542.071075,969104542,1,149.4917,16,12,42,22,2.84,62,2320,1,60,26.8325,4.50,2.80
-89.154040,40.284290,683110.586581,4461542.965358,969104543,1,149.4917,16,12,42,23,2.84,60,2334,1,59,26.5445,4.50,2.80
-89.154040,40.284304,683110.548785,4461544.519499,969104544,1,154.7066,16,12,42,24,2.84,58,2324,1,56,25.0868,4.50,2.80
-89.154040,40.284315,683110.519089,4461545.740609,969104545,1,152.9683,16,12,42,25,2.84,66,2294,1,61,26.9740,4.40,2.73
-89.154040,40.284326,683110.489392,4461546.961719,969104546,1,126.8941,16,12,42,26,2.84,66,2313,1,64,28.5349,4.40,2.73
-89.154040,40.284337,683110.459695,4461548.182830,969104547,1,132.9781,16,12,42,27,2.84,60,2343,1,59,26.6468,4.50,2.80
-89.154040,40.284346,683110.435398,4461549.181920,969104548,1,145.1460,16,12,42,28,2.84,59,2342,1,58,26.1840,4.50,2.80
-89.154040,40.284360,683110.397602,4461550.736060,969104549,1,131.2398,16,12,42,29,2.84,63,2310,1,61,27.1621,4.40,2.73
-89.154040,40.284371,683110.367905,4461551.957171,969104550,1,150.4612,16,12,42,30,2.84,61,2335,1,60,27.0060,4.40,2.73
-89.154040,40.284382,683110.338208,4461553.178281,969104551,1,143.5434,16,12,42,31,2.84,67,2291,1,64,28.2635,4.40,2.73
-89.154040,40.284393,683110.308511,4461554.399391,969104552,1,151.3259,16,12,42,32,2.84,60,2343,1,59,26.6468,4.50,2.80
-89.154040,40.284407,683110.270715,4461555.953532,969104553,1,153.0553,16,12,42,33,2.84,62,2313,1,59,26.3057,4.40,2.73
-89.154040,40.284421,683110.232919,4461557.507672,969104554,1,138.3551,16,12,42,34,2.84,63,2319,1,60,26.8209,4.40,2.73
-89.154043,40.284429,683110.466365,4461558.401955,969104555,1,145.2729,16,12,42,35,2.84,64,2311,1,61,27.1739,4.50,2.80
-89.154043,40.284443,683110.428569,4461559.956096,969104556,1,145.2729,16,12,42,36,2.84,62,2319,1,59,26.3739,4.40,2.73
-89.154043,40.284454,683110.398872,4461561.177206,969104557,1,134.8962,16,12,42,37,2.84,65,2295,1,59,26.1009,4.40,2.73
-89.154043,40.284465,683110.369175,4461562.398316,969104558,1,151.3259,16,12,42,38,2.84,68,2316,1,66,29.4648,4.40,2.73
-89.154043,40.284476,683110.339478,4461563.619427,969104559,1,149.1117,16,12,42,39,2.84,61,2332,1,60,26.9713,4.50,2.80
-89.154043,40.284485,683110.315180,4461564.618517,969104560,1,147.3779,16,12,42,40,2.84,62,2299,1,56,24.8170,4.50,2.80
-89.154043,40.284499,683110.277384,4461566.172657,969104561,1,163.1903,16,12,42,41,2.84,65,2316,1,62,27.6791,4.40,2.73
-89.154043,40.284510,683110.247687,4461567.393768,969104562,1,145.8296,16,12,42,42,2.84,63,2337,1,61,27.4796,4.50,2.80
-89.154043,40.284521,683110.217990,4461568.614878,969104563,1,162.3222,16,12,42,43,2.84,62,2336,1,62,27.9181,4.50,2.80
-89.154043,40.284532,683110.188293,4461569.835988,969104564,1,157.1140,16,12,42,44,2.84,64,2313,1,61,27.1974,4.40,2.73
-89.154043,40.284546,683110.150497,4461571.390129,969104565,1,136.2812,16,12,42,45,2.84,61,2335,1,59,26.5559,4.40,2.73
-89.154043,40.284560,683110.112701,4461572.944269,969104566,1,156.2460,16,12,42,46,2.84,62,2330,1,59,26.4990,4.50,2.80
-89.154043,40.284571,683110.083004,4461574.165380,969104567,1,152.7739,16,12,42,47,2.84,61,2327,1,60,26.9134,4.40,2.73
-89.154043,40.284582,683110.053307,4461575.386490,969104568,1,150.1698,16,12,42,48,2.84,64,2313,1,61,27.1974,4.50,2.80
-89.154045,40.284596,683110.185539,4461576.944766,969104569,1,162.3222,16,12,42,49,2.84,66,2318,1,64,28.5966,4.40,2.73
-89.154045,40.284607,683110.155842,4461578.165876,969104570,1,144.9616,16,12,42,50,2.84,64,2327,1,63,28.2591,4.40,2.73
-89.154045,40.284615,683110.134244,4461579.053956,969104571,1,152.0991,16,12,42,51,2.84,62,2332,1,60,26.9713,4.50,2.80
-89.154045,40.284624,683110.109947,4461580.053047,969104572,1,150.3609,16,12,42,52,2.84,61,2331,1,58,26.0610,4.50,2.80
-89.154045,40.284635,683110.080249,4461581.274157,969104573,1,142.5386,16,12,42,53,2.84,66,2318,1,63,28.1498,4.40,2.73
-89.154045,40.284646,683110.050552,4461582.495267,969104574,1,152.9683,16,12,42,54,2.84,65,2322,1,61,27.3032,4.40,2.73
-89.154045,40.284660,683110.012756,4461584.049408,969104575,1,148.6226,16,12,42,55,2.84,60,2336,1,58,26.1169,4.50,2.80
-89.154045,40.284671,683109.983059,4461585.270518,969104576,1,148.6226,16,12,42,56,2.84,64,2298,1,60,26.5780,4.40,2.73
-89.154045,40.284685,683109.945263,4461586.824659,969104577,1,153.9201,16,12,42,57,2.84,64,2321,1,62,27.7388,4.40,2.73
-89.154045,40.284699,683109.907466,4461588.378799,969104578,1,147.6781,16,12,42,58,2.84,59,2350,1,59,26.7265,4.50,2.80
-89.154045,40.284710,683109.877769,4461589.599910,969104579,1,157.1779,16,12,42,59,2.84,63,2301,1,60,26.6127,4.40,2.73
-89.154045,40.284721,683109.848072,4461590.821020,969104580,1,161.4960,16,12,43,0,2.84,60,2336,1,60,27.0175,4.40,2.73
-89.154045,40.284732,683109.818375,4461592.042131,969104581,1,144.2237,16,12,43,1,2.84,63,2323,1,61,27.3150,4.50,2.80
-89.154045,40.284743,683109.788678,4461593.263241,969104582,1,162.3596,16,12,43,2,2.84,64,2329,1,63,28.2834,4.50,2.80
-89.154045,40.284754,683109.758981,4461594.484351,969104583,1,143.3600,16,12,43,3,2.84,59,2330,1,55,24.7025,4.50,2.80
-89.154045,40.284762,683109.737383,4461595.372432,969104584,1,152.8598,16,12,43,4,2.84,59,2316,1,57,25.4469,4.50,2.80
-89.154045,40.284776,683109.699586,4461596.926572,969104585,1,164.0868,16,12,43,5,2.84,66,2307,1,63,28.0162,4.40,2.73
-89.154045,40.284787,683109.669889,4461598.147683,969104586,1,147.8670,16,12,43,6,2.84,63,2328,1,61,27.3737,4.40,2.73
-89.154045,40.284799,683109.637492,4461599.479803,969104587,1,150.4612,16,12,43,7,2.84,63,2322,1,61,27.3032,4.50,2.80
-89.154045,40.284812,683109.602396,4461600.922934,969104588,1,157.3789,16,12,43,8,2.84,62,2323,1,60,26.8672,4.50,2.80
-89.154048,40.284824,683109.825041,4461602.261257,969104589,1,141.8140,16,12,43,9,2.84,62,2321,1,60,26.8440,4.40,2.73
-89.154048,40.284837,683109.789944,4461603.704387,969104590,1,153.9201,16,12,43,10,2.84,65,2317,1,63,28.1377,4.40,2.73
-89.154048,40.284846,683109.765646,4461604.703478,969104591,1,132.3021,16,12,43,11,2.84,63,2324,1,61,27.3267,4.40,2.73
-89.154048,40.284857,683109.735949,4461605.924588,969104592,1,140.9493,16,12,43,12,2.84,61,2332,1,60,26.9713,4.40,2.73
-89.154048,40.284871,683109.698152,4461607.478729,969104593,1,154.7848,16,12,43,13,2.84,60,2331,1,61,27.4090,4.40,2.73
-89.154048,40.284882,683109.668455,4461608.699839,969104594,1,145.2729,16,12,43,14,2.84,62,2302,1,58,25.7368,4.50,2.80
-89.154048,40.284893,683109.638758,4461609.920949,969104595,1,158.0921,16,12,43,15,2.84,65,2313,1,63,28.0891,4.40,2.73
-89.154051,40.284901,683109.872201,4461610.815232,969104596,1,162.3881,16,12,43,16,2.84,61,2344,1,60,27.1100,4.50,2.80
-89.154051,40.284915,683109.834405,4461612.369373,969104597,1,152.0777,16,12,43,17,2.84,66,2311,1,65,28.9557,4.40,2.73
-89.154051,40.284926,683109.804707,4461613.590483,969104598,1,159.8105,16,12,43,18,2.84,64,2329,1,62,27.8344,4.40,2.73
-89.154051,40.284937,683109.775010,4461614.811594,969104599,1,143.4858,16,12,43,19,2.84,61,2327,1,59,26.4649,4.50,2.80
-89.154051,40.284951,683109.737213,4461616.365734,969104600,1,146.9225,16,12,43,20,2.84,64,2309,1,62,27.5954,4.40,2.73
-89.154051,40.284962,683109.707516,4461617.586845,969104601,1,161.9943,16,12,43,21,2.73,72,2296,1,69,30.5381,4.30,2.67
-89.154051,40.284976,683109.669719,4461619.140985,969104602,1,144.6606,16,12,43,22,2.78,69,2325,1,69,30.9238,4.40,2.73
-89.154051,40.284985,683109.645422,4461620.140076,969104603,1,151.6744,16,12,43,23,2.78,68,2310,1,66,29.3885,4.40,2.73
-89.154051,40.284996,683109.615724,4461621.361186,969104604,1,158.4202,16,12,43,24,2.78,69,2311,1,68,30.2922,4.40,2.73
-89.154051,40.285010,683109.577927,4461622.915327,969104605,1,145.2185,16,12,43,25,2.78,72,2300,1,70,31.0347,4.40,2.73
-89.154051,40.285021,683109.548230,4461624.136437,969104606,1,152.2594,16,12,43,26,2.78,71,2315,1,69,30.7908,4.40,2.73
-89.154051,40.285032,683109.518533,4461625.357548,969104607,1,151.8018,16,12,43,27,2.84,69,2311,1,66,29.4012,4.50,2.80
-89.154051,40.285043,683109.488835,4461626.578658,969104608,1,151.8018,16,12,43,28,2.84,70,2322,1,68,30.4363,4.40,2.73
-89.154051,40.285054,683109.459138,4461627.799769,969104609,1,155.2518,16,12,43,29,2.84,73,2286,1,70,30.8458,4.50,2.80
-89.154051,40.285068,683109.421341,4461629.353909,969104610,1,145.0873,16,12,43,30,2.84,74,2312,1,73,32.5336,4.40,2.73
-89.154051,40.285079,683109.391644,4461630.575020,969104611,1,151.1326,16,12,43,31,2.84,69,2281,2,75,32.9768,4.40,2.73
-89.154054,40.285090,683109.616987,4461631.802333,969104612,1,153.7234,16,12,43,32,2.84,71,2311,2,81,36.0833,4.40,2.73
