LONGITUDE,LATITUDE,TIME,STATUS,DRY_YIELD,DAYOFMONTH,HOUR,MINUTE,SECOND,SPEED,TIMELAPSE,TORQUE,ENG_SPD,CURVE,FUEL,FUEL_KG/HR,GRD_SPD,MPH
-89.155914,40.283107,969104954,1,216.6419,16,12,49,14,3.3,1,78,2294,2,90,39.7976,5,3.11
-89.155914,40.283096,969104953,1,213.6742,16,12,49,13,3.3,1,78,2266,2,86,37.5647,5,3.11
-89.155914,40.283082,969104952,1,203.2873,16,12,49,12,3.3,1,75,2304,2,90,39.9711,5.1,3.17
-89.155914,40.283071,969104951,1,205.3438,16,12,49,11,3.24,1,80,2291,2,96,42.3953,5,3.11
-89.155914,40.283057,969104950,1,212.8932,16,12,49,10,3.24,1,83,2245,2,90,38.9476,5,3.11
-89.155914,40.283043,969104949,1,211.1691,16,12,49,9,3.24,1,81,2273,2,90,39.4333,5,3.11
-89.155914,40.283029,969104948,1,217.981,16,12,49,8,3.24,1,80,2268,2,89,38.9094,5,3.11
-89.155914,40.283018,969104947,1,200.5728,16,12,49,7,3.24,1,76,2285,2,87,38.3201,5,3.11
-89.155914,40.283002,969104946,1,194.5178,16,12,49,6,3.24,1,75,2285,2,90,39.6415,5,3.11
-89.155914,40.282988,969104945,1,200.5728,16,12,49,5,3.24,1,79,2273,2,88,38.557,5,3.11
-89.155914,40.282974,969104944,1,208.1416,16,12,49,4,3.24,1,78,2283,2,87,38.2866,5,3.11
-89.155914,40.28296,969104943,1,204.3572,16,12,49,3,3.24,1,76,2274,2,85,37.259,5,3.11
-89.155914,40.282946,969104942,1,205.1141,16,12,49,2,3.24,1,76,2316,2,90,40.1793,5,3.11
-89.155914,40.282935,969104941,1,202.0866,16,12,49,1,3.24,1,79,2275,2,88,38.591,4.9,3.04
-89.155914,40.282924,969104940,1,194.5051,16,12,49,0,3.24,1,78,2279,2,89,39.0981,5,3.11
-89.155914,40.28291,969104939,1,203.3919,16,12,48,59,3.18,1,81,2266,2,87,38.0015,4.9,3.04
-89.155908,40.282899,969104938,1,221.9523,16,12,48,58,3.18,1,77,2318,2,94,42.0013,4.9,3.04
-89.155908,40.282885,969104937,1,207.2586,16,12,48,57,3.18,1,81,2267,2,88,38.4552,4.9,3.04
-89.155908,40.282874,969104936,1,209.5787,16,12,48,56,3.18,1,78,2292,2,90,39.7629,4.9,3.04
-89.155908,40.28286,969104935,1,208.8053,16,12,48,55,3.18,1,77,2270,2,85,37.1934,4.9,3.04
-89.155908,40.282846,969104934,1,202.6185,16,12,48,54,3.18,1,77,2326,2,94,42.1463,4.9,3.04
-89.155908,40.282832,969104933,1,201.0718,16,12,48,53,3.18,1,83,2270,2,94,41.1316,4.8,2.98
-89.155908,40.282816,969104932,1,201.0718,16,12,48,52,3.18,1,81,2272,2,91,39.8539,4.8,2.98
-89.155908,40.282804,969104931,1,188.5049,16,12,48,51,3.18,1,78,2244,2,84,36.3349,4.9,3.04
-89.155908,40.282791,969104930,1,204.6625,16,12,48,50,3.18,1,77,2332,2,93,41.8055,4.9,3.04
-89.155908,40.282779,969104929,1,215.4342,16,12,48,49,3.18,1,82,2281,2,95,41.7706,4.8,2.98
-89.155908,40.282766,969104928,1,175.425,16,12,48,48,3.18,1,83,2265,2,86,37.5481,4.9,3.04
-89.156573,40.283359,969104144,1,199.7855,16,12,35,44,3.3,1,72,2310,2,82,36.513,5.1,3.17
-89.156573,40.283372,969104143,1,193.8791,16,12,35,43,3.3,1,71,2296,2,80,35.4065,5.2,3.23
-89.156573,40.283386,969104142,1,212.3056,16,12,35,42,3.24,1,70,2303,2,82,36.4023,5.1,3.17
-89.156573,40.283403,969104141,1,211.5544,16,12,35,41,3.24,1,73,2313,2,85,37.898,5.1,3.17
-89.156573,40.283417,969104140,1,200.2855,16,12,35,40,3.24,1,74,2303,2,81,35.9584,5,3.11
-89.156573,40.283431,969104139,1,210.8601,16,12,35,39,3.3,1,72,2302,2,84,37.274,5.1,3.17
-89.156573,40.283442,969104138,1,214.7345,16,12,35,38,3.3,1,75,2283,2,82,36.0862,5.1,3.17
-89.156573,40.283456,969104137,1,216.9438,16,12,35,37,3.3,1,74,2314,2,87,38.8065,5.1,3.17
-89.156573,40.28347,969104136,1,222.835,16,12,35,36,3.3,1,74,2269,2,79,34.5528,5.1,3.17
-89.156573,40.283481,969104135,1,224.3078,16,12,35,35,3.3,1,69,2306,2,83,36.8943,5.2,3.23
-89.156579,40.283495,969104134,1,226.7443,16,12,35,34,3.24,1,75,2321,2,88,39.3713,5.1,3.17
-89.156579,40.283509,969104133,1,206.5127,16,12,35,33,3.24,1,76,2302,2,91,40.3802,5.1,3.17
-89.156579,40.283522,969104132,1,205.0141,16,12,35,32,3.24,1,76,2261,2,82,35.7385,5,3.11
-89.156579,40.283536,969104131,1,215.5045,16,12,35,31,3.24,1,72,2297,2,85,37.6358,5.1,3.17
-89.156579,40.28355,969104130,1,225.995,16,12,35,30,3.24,1,77,2291,2,89,39.304,5,3.11
-89.156579,40.283564,969104129,1,203.9536,16,12,35,29,3.24,1,74,2271,2,80,35.021,5.1,3.17
-89.156576,40.283578,969104128,1,196.4991,16,12,35,28,3.24,1,72,2319,2,85,37.9963,5.1,3.17
-89.156576,40.283592,969104127,1,214.3898,16,12,35,27,3.24,1,76,2285,2,85,37.4392,5,3.11
-89.156579,40.283606,969104126,1,218.8625,16,12,35,26,3.24,1,74,2280,2,80,35.1598,5.1,3.17
-89.156579,40.28362,969104125,1,189.7901,16,12,35,25,3.24,1,71,2309,2,83,36.9423,5.1,3.17
-89.156579,40.283631,969104124,1,209.1717,16,12,35,24,3.24,1,75,2292,2,86,37.9957,5.1,3.17
-89.156579,40.283645,969104123,1,210.6626,16,12,35,23,3.24,1,75,2281,2,84,36.934,5,3.11
-89.156582,40.283656,969104122,1,200.2264,16,12,35,22,3.24,1,74,2306,2,87,38.6723,5.1,3.17
-89.156582,40.28367,969104121,1,210.6626,16,12,35,21,3.24,1,78,2272,2,83,36.3503,5,3.11
-89.156582,40.283684,969104120,1,210.7357,16,12,35,20,3.24,1,72,2292,2,82,36.2285,5,3.11
-89.156582,40.283697,969104119,1,209.9874,16,12,35,19,3.24,1,74,2303,2,84,37.2902,5.1,3.17
-89.156582,40.283711,969104118,1,208.4907,16,12,35,18,3.24,1,76,2287,2,85,37.472,5,3.11
-89.156582,40.283725,969104117,1,194.272,16,12,35,17,3.24,1,74,2289,2,85,37.5047,5.1,3.17
-89.156582,40.283742,969104116,1,202.5039,16,12,35,16,3.24,1,76,2297,2,87,38.5214,5,3.11
-89.156582,40.283753,969104115,1,204.0006,16,12,35,15,3.24,1,76,2284,2,83,36.5423,5.1,3.17
-89.156582,40.283767,969104114,1,201.7555,16,12,35,14,3.24,1,74,2297,2,85,37.6358,5,3.11
-89.156582,40.283781,969104113,1,201.0072,16,12,35,13,3.24,1,74,2297,2,86,38.0786,5.1,3.17
-89.156585,40.283795,969104112,1,206.994,16,12,35,12,3.24,1,76,2296,2,88,38.9472,5.1,3.17
-89.156585,40.283809,969104111,1,218.1091,16,12,35,11,3.18,1,78,2275,2,85,37.2754,5,3.11
-89.156585,40.28382,969104110,1,223.1927,16,12,35,10,3.01,1,76,2284,2,84,36.9825,4.7,2.92
-89.156585,40.283834,969104109,1,216.7374,16,12,35,9,3.01,1,75,2288,2,82,36.1652,4.6,2.86
-89.156585,40.283845,969104108,1,207.1799,16,12,35,8,3.07,1,71,2294,2,82,36.2601,4.8,2.98
-89.156585,40.283859,969104107,1,219.965,16,12,35,7,3.01,1,74,2313,2,85,37.898,4.7,2.92
-89.156585,40.28387,969104106,1,235.303,16,12,35,6,2.78,1,76,2289,2,85,37.5047,4.4,2.73
-89.156585,40.283881,969104105,1,270.4472,16,12,35,5,2.39,1,74,2291,2,84,37.0959,3.8,2.36
-89.156585,40.283886,969104104,1,331.2669,16,12,35,4,2.1,1,74,2303,2,85,37.7341,3.3,2.05
-89.156585,40.283895,969104103,1,370.9688,16,12,35,3,1.99,1,73,2282,2,78,34.3109,3.1,1.93
-89.156587,40.283903,969104102,1,287.5289,16,12,35,2,2.44,1,69,2308,2,84,37.3712,3.8,2.36
-89.156587,40.283917,969104101,1,231.7573,16,12,35,1,3.13,1,77,2311,2,92,40.9835,4.8,2.98
-89.156587,40.283931,969104100,1,213.1533,16,12,35,0,3.41,1,78,2276,2,90,39.4854,5.3,3.29
-89.156587,40.283945,969104099,1,206.6705,16,12,34,59,3.35,1,81,2293,2,91,40.2223,5.2,3.23
-89.156587,40.283961,969104098,1,214.6027,16,12,34,58,3.35,1,79,2288,2,93,41.0167,5.2,3.23
-89.15659,40.283975,969104097,1,214.6027,16,12,34,57,3.35,1,82,2263,2,89,38.8236,5.1,3.17
-89.15659,40.283989,969104096,1,213.1533,16,12,34,56,3.41,1,76,2294,2,86,38.0289,5.3,3.29
-89.15659,40.284003,969104095,1,207.4805,16,12,34,55,3.41,1,76,2301,2,87,38.5884,5.3,3.29
-89.15659,40.284014,969104094,1,220.5034,16,12,34,54,3.3,1,81,2299,2,96,42.5433,5.2,3.23
-89.15659,40.284031,969104093,1,206.8342,16,12,34,53,3.3,1,87,2250,2,92,39.9017,5.1,3.17
-89.15659,40.284045,969104092,1,219.8201,16,12,34,52,3.41,1,81,2253,2,88,38.2178,5.3,3.29
-89.15659,40.284059,969104091,1,217.7695,16,12,34,51,3.35,1,79,2316,2,94,41.9651,5.2,3.23
-89.15659,40.284072,969104090,1,193.9419,16,12,34,50,3.35,1,80,2263,2,88,38.3874,5.2,3.23
-89.15659,40.284086,969104089,1,189.2895,16,12,34,49,3.41,1,76,2279,2,88,38.6588,5.3,3.29
-89.15659,40.2841,969104088,1,189.2895,16,12,34,48,3.41,1,77,2293,2,89,39.3383,5.3,3.29
-89.15659,40.284114,969104087,1,204.6307,16,12,34,47,3.3,1,81,2285,2,92,40.5224,5.2,3.23
-89.156596,40.284125,969104086,1,200.2237,16,12,34,46,3.3,1,78,2253,2,87,37.7835,5.2,3.23
-89.156596,40.284139,969104085,1,209.7722,16,12,34,45,3.3,1,76,2285,2,85,37.4392,5.2,3.23
-89.156596,40.284153,969104084,1,222.0986,16,12,34,44,3.3,1,77,2291,2,88,38.8624,5.2,3.23
-89.156596,40.284167,969104083,1,210.3161,16,12,34,43,3.3,1,77,2268,2,88,38.4722,5.2,3.23
-89.156596,40.284178,969104082,1,200.0065,16,12,34,42,3.3,1,79,2281,2,90,39.5721,5.2,3.23
-89.156596,40.284195,969104081,1,197.0609,16,12,34,41,3.3,1,78,2279,2,87,38.2195,5.2,3.23
-89.156593,40.284211,969104080,1,202.2157,16,12,34,40,3.3,1,77,2289,2,89,39.2697,5.2,3.23
-89.156596,40.284225,969104079,1,199.2701,16,12,34,39,3.3,1,80,2293,2,89,39.3383,5.2,3.23
-89.156596,40.284239,969104078,1,198.5337,16,12,34,38,3.3,1,78,2277,2,88,38.6249,5.2,3.23
-89.156596,40.284253,969104077,1,210.3161,16,12,34,37,3.3,1,77,2278,2,89,39.081,5.2,3.23
-89.156596,40.284267,969104076,1,221.3622,16,12,34,36,3.3,1,79,2290,2,91,40.1697,5.2,3.23
-89.156596,40.284278,969104075,1,213.5375,16,12,34,35,3.3,1,81,2276,2,91,39.9241,5.1,3.17
-89.156598,40.284292,969104074,1,212.0928,16,12,34,34,3.35,1,77,2280,2,88,38.6758,5.2,3.23
-89.156598,40.284306,969104073,1,221.5159,16,12,34,33,3.35,1,78,2277,2,88,38.6249,5.2,3.23
-89.156601,40.28432,969104072,1,232.3888,16,12,34,32,3.35,1,79,2291,2,89,39.304,5.2,3.23
-89.156601,40.284334,969104071,1,196.8708,16,12,34,31,3.35,1,76,2284,2,89,39.1839,5.2,3.23
-89.156601,40.284347,969104070,1,212.0928,16,12,34,30,3.35,1,79,2285,2,87,38.3201,5.2,3.23
-89.156601,40.284361,969104069,1,220.0662,16,12,34,29,3.35,1,75,2302,2,90,39.9364,5.2,3.23
-89.156601,40.284372,969104068,1,214.9922,16,12,34,28,3.35,1,80,2282,2,93,40.9091,5.2,3.23
-89.156601,40.284386,969104067,1,218.6165,16,12,34,27,3.35,1,83,2267,2,91,39.7662,5.2,3.23
-89.156601,40.2844,969104066,1,205.3734,16,12,34,26,3.35,1,78,2260,2,86,37.4652,5.2,3.23
-89.156601,40.284414,969104065,1,208.2803,16,12,34,25,3.35,1,76,2300,2,89,39.4584,5.2,3.23
-89.156601,40.284428,969104064,1,194.8043,16,12,34,24,3.41,1,77,2275,2,87,38.1524,5.3,3.29
-89.156604,40.284442,969104063,1,176.2243,16,12,34,23,3.41,1,77,2287,2,87,38.3537,5.3,3.29
-89.156604,40.284459,969104062,1,186.4784,16,12,34,22,3.35,1,76,2297,2,90,39.8497,5.2,3.23
-89.156604,40.284472,969104061,1,198.3774,16,12,34,21,3.41,1,79,2260,2,86,37.4652,5.3,3.29
-89.156604,40.284486,969104060,1,205.5236,16,12,34,20,3.41,1,77,2302,2,86,38.1615,5.3,3.29
-89.156604,40.2845,969104059,1,197.6628,16,12,34,19,3.41,1,75,2310,2,90,40.0752,5.3,3.29
-89.156604,40.284517,969104058,1,203.3797,16,12,34,18,3.41,1,78,2268,2,88,38.4722,5.3,3.29
-89.156604,40.284531,969104057,1,211.6409,16,12,34,17,3.35,1,79,2318,2,92,41.1077,5.2,3.23
-89.156604,40.284542,969104056,1,199.3025,16,12,34,16,3.35,1,80,2263,2,88,38.3874,5.2,3.23
-89.156604,40.284556,969104055,1,192.4123,16,12,34,15,3.41,1,77,2275,2,86,37.7139,5.3,3.29
-89.156604,40.28457,969104054,1,201.4799,16,12,34,14,3.35,1,76,2289,2,88,38.8284,5.2,3.23
-89.156604,40.284584,969104053,1,194.5534,16,12,34,13,3.41,1,79,2288,2,91,40.1346,5.3,3.29
-89.156604,40.284597,969104052,1,198.8355,16,12,34,12,3.41,1,80,2279,2,91,39.9767,5.3,3.29
-89.156604,40.284609,969104051,1,207.2862,16,12,34,11,3.35,1,80,2291,2,94,41.5121,5.2,3.23
-89.156607,40.284625,969104050,1,211.6821,16,12,34,10,3.41,1,79,2260,2,88,38.3365,5.3,3.29
-89.156607,40.284639,969104049,1,215.2699,16,12,34,9,3.35,1,79,2291,2,93,41.0705,5.2,3.23
-89.156607,40.284653,969104048,1,201.3183,16,12,34,8,3.35,1,81,2259,2,90,39.1904,5.2,3.23
-89.156607,40.284667,969104047,1,202.9911,16,12,34,7,3.41,1,77,2276,2,90,39.4854,5.3,3.29
-89.156607,40.284681,969104046,1,200.8362,16,12,34,6,3.41,1,79,2272,2,89,38.978,5.3,3.29
-89.156607,40.284692,969104045,1,203.7094,16,12,34,5,3.41,1,77,2290,2,91,40.1697,5.3,3.29
-89.156604,40.284709,969104044,1,204.9706,16,12,34,4,3.35,1,78,2280,2,89,39.1153,5.2,3.23
-89.156604,40.284722,969104043,1,190.78,16,12,34,3,3.41,1,77,2289,2,87,38.3872,5.3,3.29
-89.156607,40.284736,969104042,1,202.0487,16,12,34,2,3.35,1,79,2303,2,92,40.8416,5.2,3.23
-89.156607,40.28475,969104041,1,210.8144,16,12,34,1,3.35,1,80,2263,2,89,38.8236,5.2,3.23
-89.156607,40.284764,969104040,1,190.78,16,12,34,0,3.41,1,77,2281,2,86,37.8134,5.3,3.29
-89.156607,40.284778,969104039,1,203.1872,16,12,33,59,3.41,1,78,2313,2,95,42.3566,5.3,3.29
-89.156612,40.284789,969104038,1,209.5455,16,12,33,58,3.35,1,82,2262,2,91,39.6785,5.2,3.23
-89.156612,40.284803,969104037,1,204.6201,16,12,33,57,3.41,1,81,2293,2,94,41.5483,5.3,3.29
-89.156612,40.284817,969104036,1,206.4879,16,12,33,56,3.3,1,82,2257,2,84,36.5454,5.2,3.23
-89.154902,40.284866,969102820,1,215.7149,16,12,13,40,2.95,1,70,2285,2,77,33.9155,4.6,2.86
-89.154902,40.284855,969102819,1,213.2533,16,12,13,39,2.95,1,69,2300,2,72,31.9214,4.6,2.86
-89.154902,40.284844,969102818,1,246.5304,16,12,13,38,2.84,1,64,2330,2,77,34.5834,4.5,2.8
-89.154902,40.28483,969102817,1,277.6843,16,12,13,37,2.78,1,70,2307,2,78,34.6868,4.3,2.67
-89.154902,40.284819,969102816,1,222.9153,16,12,13,36,3.01,1,68,2319,2,79,35.3142,4.6,2.86
-89.154902,40.284808,969102815,1,205.6401,16,12,13,35,3.18,1,68,2303,2,78,34.6266,5,3.11
-89.154902,40.284794,969102814,1,223.926,16,12,13,34,3.18,1,68,2309,2,77,34.2717,5,3.11
-89.154902,40.28478,969102813,1,223.164,16,12,13,33,3.18,1,67,2300,2,76,33.6948,5,3.11
-89.154902,40.284766,969102812,1,212.4973,16,12,13,32,3.18,1,68,2349,2,84,38.035,5,3.11
-89.154902,40.284752,969102811,1,212.4973,16,12,13,31,3.18,1,75,2257,2,78,33.935,4.9,3.04
-89.154902,40.284738,969102810,1,221.6402,16,12,13,30,3.18,1,68,2299,2,77,34.1233,5,3.11
-89.154902,40.284724,969102809,1,228.4974,16,12,13,29,3.18,1,68,2311,2,78,34.7469,5,3.11
-89.154905,40.284713,969102808,1,219.3545,16,12,13,28,3.18,1,71,2313,2,80,35.6687,5,3.11
-89.154905,40.284699,969102807,1,194.2114,16,12,13,27,3.18,1,69,2313,2,80,35.6687,5,3.11
-89.154902,40.284688,969102806,1,205.6401,16,12,13,26,3.18,1,69,2299,2,75,33.237,5,3.11
-89.154902,40.284674,969102805,1,213.2592,16,12,13,25,3.18,1,67,2327,2,78,34.9875,5,3.11
-89.154902,40.28466,969102804,1,204.7989,16,12,13,24,3.18,1,72,2300,2,81,35.9116,4.9,3.04
-89.154902,40.284647,969102803,1,194.2149,16,12,13,23,3.18,1,70,2288,2,76,33.519,5,3.11
-89.154897,40.284633,969102802,1,204.6738,16,12,13,22,3.13,1,67,2309,2,77,34.2717,4.9,3.04
-89.154897,40.284619,969102801,1,214.6804,16,12,13,21,3.13,1,68,2306,2,79,35.1162,4.9,3.04
-89.154897,40.284605,969102800,1,203.904,16,12,13,20,3.13,1,70,2302,2,81,35.9428,4.9,3.04
-89.154897,40.284594,969102799,1,188.5092,16,12,13,19,3.13,1,71,2287,2,79,34.8269,4.9,3.04
-89.1549,40.28458,969102798,1,216.674,16,12,13,18,2.84,1,67,2289,2,73,32.21,4.5,2.8
-89.1549,40.284569,969102797,1,224.2944,16,12,13,17,2.84,1,63,2313,2,75,33.4394,4.5,2.8
-89.1549,40.28456,969102796,1,228.8719,16,12,13,16,2.78,1,69,2321,2,81,36.2394,4.4,2.73
-89.1549,40.284547,969102795,1,230.9007,16,12,13,15,2.78,1,73,2299,2,80,35.4528,4.3,2.67
-89.1549,40.284535,969102794,1,235.2263,16,12,13,14,2.78,1,69,2307,2,78,34.6868,4.3,2.67
-89.1549,40.284522,969102793,1,255.9892,16,12,13,13,2.78,1,69,2295,2,76,33.6215,4.4,2.73
-89.1549,40.28451,969102792,1,262.2055,16,12,13,12,2.73,1,67,2313,2,78,34.777,4.2,2.61
-89.154897,40.284499,969102791,1,223.6513,16,12,13,11,3.07,1,70,2320,2,80,35.7766,4.7,2.92
-89.154897,40.284483,969102790,1,224.2094,16,12,13,10,3.13,1,72,2325,2,85,38.0946,4.9,3.04
-89.154897,40.284469,969102789,1,235.7706,16,12,13,9,3.13,1,72,2262,2,77,33.5741,4.9,3.04
-89.154897,40.284458,969102788,1,217.2727,16,12,13,8,3.13,1,70,2318,2,83,37.0863,4.9,3.04
-89.154897,40.284444,969102787,1,211.091,16,12,13,7,3.07,1,74,2297,2,82,36.3075,4.7,2.92
-89.154897,40.284433,969102786,1,226.6886,16,12,13,6,3.07,1,71,2297,2,82,36.3075,4.8,2.98
-89.154897,40.284419,969102785,1,223.5281,16,12,13,5,3.07,1,75,2295,2,83,36.7183,4.8,2.98
-89.1549,40.28441,969102784,1,235.38,16,12,13,4,3.07,1,72,2278,2,80,35.1289,4.8,2.98
-89.154897,40.284397,969102783,1,217.207,16,12,13,3,3.07,1,70,2298,2,80,35.4374,4.8,2.98
-89.154897,40.284385,969102782,1,218.7873,16,12,13,2,3.07,1,71,2305,2,79,35.101,4.8,2.98
-89.154897,40.284372,969102781,1,223.5281,16,12,13,1,3.07,1,71,2313,2,86,38.3438,4.8,2.98
-89.154897,40.28436,969102780,1,188.7623,16,12,13,0,3.07,1,75,2272,2,83,36.3503,4.8,2.98
-89.154897,40.284347,969102779,1,207.7254,16,12,12,59,3.07,1,73,2284,2,79,34.7812,4.8,2.98
-89.154894,40.28433,969102778,1,226.1355,16,12,12,58,3.01,1,71,2328,2,83,37.2462,4.7,2.92
-89.154894,40.284319,969102777,1,230.7566,16,12,12,57,3.01,1,74,2300,2,87,38.5717,4.7,2.92
-89.154894,40.284305,969102776,1,256.5702,16,12,12,56,2.56,1,76,2267,2,81,35.3963,4,2.49
-89.154894,40.284297,969102775,1,370.6091,16,12,12,55,1.88,1,66,2280,2,72,31.6438,2.9,1.8
-89.154894,40.284288,969102774,1,247.1686,16,12,12,54,2.84,1,70,2345,2,87,39.3263,4.4,2.73
-89.154894,40.284277,969102773,1,240.2542,16,12,12,53,3.13,1,77,2283,2,83,36.5263,4.9,3.04
-89.154894,40.284263,969102772,1,250.7099,16,12,12,52,2.9,1,70,2285,2,80,35.2369,4.5,2.8
-89.154894,40.284252,969102771,1,213.8127,16,12,12,51,3.24,1,75,2322,2,87,38.9406,5,3.11
-89.154894,40.284235,969102770,1,225.0699,16,12,12,50,3.24,1,74,2284,2,85,37.4228,5.1,3.17
-89.154891,40.284222,969102769,1,259.6444,16,12,12,49,3.18,1,76,2286,2,87,38.3369,5,3.11
-89.154891,40.28421,969102768,1,207.4321,16,12,12,48,3.18,1,74,2285,2,85,37.4392,5,3.11
-89.154891,40.284197,969102767,1,208.195,16,12,12,47,3.18,1,75,2301,2,88,39.032,4.9,3.04
-89.154891,40.284183,969102766,1,259.3091,16,12,12,46,3.18,1,76,2272,2,84,36.7882,5,3.11
-89.154891,40.284169,969102765,1,224.9787,16,12,12,45,3.18,1,75,2307,2,89,39.5785,4.9,3.04
-89.154891,40.284158,969102764,1,239.4738,16,12,12,44,3.18,1,77,2276,2,87,38.1692,5,3.11
-89.154891,40.284144,969102763,1,237.1851,16,12,12,43,3.18,1,77,2284,2,88,38.7436,5,3.11
-89.154891,40.284133,969102762,1,231.8448,16,12,12,42,3.18,1,78,2274,2,87,38.1356,4.9,3.04
-89.154891,40.284119,969102761,1,246.3399,16,12,12,41,3.18,1,76,2286,2,85,37.4556,5,3.11
-89.154891,40.284108,969102760,1,236.4222,16,12,12,40,3.18,1,76,2277,2,84,36.8692,4.9,3.04
-89.154891,40.284097,969102759,1,235.05,16,12,12,39,3.18,1,72,2306,2,86,38.2278,5,3.11
-89.154888,40.284083,969102758,1,238.5488,16,12,12,38,3.13,1,77,2296,2,91,40.2749,4.9,3.04
-89.154888,40.284069,969102757,1,227.7022,16,12,12,37,3.13,1,80,2262,2,84,36.6263,4.9,3.04
-89.154888,40.284055,969102756,1,211.4322,16,12,12,36,3.13,1,76,2293,2,88,38.8963,4.9,3.04
-89.154888,40.284044,969102755,1,228.477,16,12,12,35,3.13,1,75,2293,2,87,38.4543,4.9,3.04
-89.154886,40.284024,969102754,1,224.6031,16,12,12,34,3.13,1,77,2295,2,88,38.9302,4.9,3.04
-89.154886,40.28401,969102753,1,216.8555,16,12,12,33,3.13,1,79,2276,2,86,37.7305,4.8,2.98
-89.154886,40.283997,969102752,1,204.4594,16,12,12,32,3.13,1,75,2315,2,88,39.2695,4.9,3.04
-89.154886,40.283985,969102751,1,204.4594,16,12,12,31,3.13,1,79,2292,2,90,39.7629,4.8,2.98
-89.154886,40.283972,969102750,1,210.7342,16,12,12,30,3.13,1,76,2303,2,87,38.622,4.9,3.04
-89.154886,40.28396,969102749,1,203.7071,16,12,12,29,3.13,1,77,2297,2,90,39.8497,4.8,2.98
-89.154888,40.283949,969102748,1,220.1036,16,12,12,28,3.13,1,77,2266,2,85,37.1279,4.9,3.04
-89.154888,40.283935,969102747,1,228.6923,16,12,12,27,3.13,1,76,2292,2,87,38.4375,4.9,3.04
-89.154888,40.283924,969102746,1,250.5543,16,12,12,26,3.13,1,76,2285,2,85,37.4392,4.9,3.04
-89.154888,40.28391,969102745,1,214.6381,16,12,12,25,3.13,1,77,2297,2,89,39.4069,4.9,3.04
-89.154886,40.283899,969102744,1,224.0075,16,12,12,24,3.13,1,79,2280,2,86,37.7968,4.9,3.04
-89.154886,40.283885,969102743,1,217.7613,16,12,12,23,3.13,1,76,2291,2,88,38.8624,4.9,3.04
-89.15488,40.283872,969102742,1,234.1578,16,12,12,22,3.13,1,79,2284,2,87,38.3034,4.8,2.98
-89.15488,40.283858,969102741,1,229.7682,16,12,12,21,3.13,1,77,2282,2,83,36.5103,4.9,3.04
-89.15488,40.283844,969102740,1,231.3318,16,12,12,20,3.13,1,75,2300,2,87,38.5717,4.9,3.04
-89.15488,40.28383,969102739,1,246.9676,16,12,12,19,3.13,1,76,2274,2,83,36.3823,4.9,3.04
-89.15488,40.283819,969102738,1,226.641,16,12,12,18,3.13,1,73,2300,2,86,38.1283,4.9,3.04
-89.154883,40.283805,969102737,1,228.9864,16,12,12,17,3.13,1,77,2302,2,89,39.4927,4.9,3.04
-89.154886,40.283794,969102736,1,218.8231,16,12,12,16,3.13,1,76,2279,2,84,36.9016,4.9,3.04
-89.154886,40.28378,969102735,1,210.2234,16,12,12,15,3.13,1,77,2290,2,88,38.8454,4.9,3.04
-89.154883,40.283769,969102734,1,226.1494,16,12,12,14,3.13,1,75,2285,2,86,37.8797,4.9,3.04
-89.154883,40.283755,969102733,1,210.4935,16,12,12,13,3.13,1,76,2277,2,86,37.747,4.9,3.04
-89.154883,40.283741,969102732,1,216.0184,16,12,12,12,3.13,1,76,2279,2,85,37.3409,4.9,3.04
-89.15488,40.283727,969102731,1,234.8778,16,12,12,11,3.13,1,75,2291,2,86,37.9791,4.9,3.04
-89.154877,40.283713,969102730,1,221.5191,16,12,12,10,3.13,1,75,2276,2,83,36.4143,4.9,3.04
-89.154877,40.283699,969102729,1,224.6623,16,12,12,9,3.13,1,73,2296,2,85,37.6194,4.9,3.04
-89.154877,40.283685,969102728,1,224.6623,16,12,12,8,3.13,1,78,2314,2,93,41.4828,4.9,3.04
-89.154877,40.283672,969102727,1,229.3771,16,12,12,7,3.13,1,78,2255,2,86,37.3823,4.9,3.04
-89.154877,40.28366,969102726,1,219.9475,16,12,12,6,3.13,1,76,2284,2,86,37.8631,4.9,3.04
-89.154877,40.283647,969102725,1,219.9475,16,12,12,5,3.13,1,76,2294,2,88,38.9133,4.9,3.04
-89.15488,40.283635,969102724,1,221.5191,16,12,12,4,3.13,1,78,2287,2,89,39.2354,4.9,3.04
-89.15488,40.283624,969102723,1,201.3262,16,12,12,3,3.13,1,76,2283,2,86,37.8465,4.8,2.98
-89.15488,40.283613,969102722,1,201.3262,16,12,12,2,3.13,1,76,2298,2,87,38.5381,4.9,3.04
-89.15488,40.283599,969102721,1,212.3837,16,12,12,1,3.13,1,76,2281,2,86,37.8134,4.8,2.98
-89.154877,40.283585,969102720,1,202.116,16,12,12,0,3.13,1,74,2296,2,85,37.6194,4.9,3.04
-89.154877,40.283574,969102719,1,221.8616,16,12,11,59,3.13,1,76,2299,2,87,38.5549,4.9,3.04
-89.154875,40.283558,969102718,1,213.1735,16,12,11,58,3.13,1,74,2296,2,88,38.9472,4.9,3.04
-89.154875,40.283544,969102717,1,204.4855,16,12,11,57,3.13,1,78,2265,2,87,37.9847,4.9,3.04
-89.154875,40.28353,969102716,1,225.8107,16,12,11,56,3.13,1,77,2281,2,84,36.934,4.9,3.04
